x,y,z
-6.773293004779822,7.3567997030910615,-3.127103022543915
-1.7080460492824185,-9.853049207911768,0.15852963686709387
-9.871067215783967,1.6006348807504314,5.463203138513258
3.149946116170837,-9.490934593875371,4.8644747340795025
-9.577869388096063,2.874790076609478,-6.546021117184228
-9.57752260627554,-2.8759451883304337,8.648769109634767
-8.5141496248724,5.244926707332064,-3.4309358992152656
-2.265067325800353,-9.740095995912547,2.9885592303826147
-4.4554540703698855,8.952593424635367,-5.107292507734917
5.401204335818352,-8.4158773590599,-9.037461438086062
-1.0287872998416043,-9.946939061424104,-4.894429074454427
2.672433780737799,-9.636290660185146,2.769170258753821
3.49759489469394,-9.36839527094213,-7.049172037565925
9.849093948474446,1.730707483696782,-7.3575167323794455
8.943379117663852,4.473921094267772,7.302448221002777
3.25136871246996,-9.456669683116326,-1.8881986888291262
-9.080597656588393,4.188406164540561,-7.993467287424192
9.16370655002557,-4.003308914512902,-7.775671728947231
-0.8803661645175214,9.961172391660165,0.4990152008373787
-3.277674134087483,9.447584467509877,-6.685867488026829
6.3435206437123455,7.7304427973302605,-2.850610909024076
9.996604805721464,-0.2605616207857696,-7.932279088715628
-2.789919508869776,-9.602934402255793,-7.999905821412661
9.971589322289136,0.753263823377502,0.8137026638104636
8.643232108167547,5.029367626684451,-3.6988473628310654
-9.720040772907337,2.3496398390006332,-0.3076261762254706
-9.856700761861662,-1.6868461966390835,4.0766900403388355
-9.753236893252836,2.207797568639793,9.64385445595408
8.792503593153388,-4.763599538624627,2.949582868355847
-0.9926496127170016,9.950610370543748,-4.835349518464016
4.298779384748395,-9.028870128718333,-9.021007422833986
5.142745413541685,8.576256153561179,1.8315874005277095
8.005525516385628,-5.992625568688455,-9.5378554280852
9.367535896478142,3.499895888193457,-8.957494615175676
-2.5993001894872854,-9.656274567602734,-8.176789372975222
-3.00325052065958,9.538369164074012,7.125099969852872
0.4190272324695152,9.991216951825685,5.593604534836105
-1.3535080804641875,9.907977385729044,-8.222702697841967
-4.740461116610529,8.805000193180216,4.699849265743692
9.108892787813112,-4.126508473289046,4.2796282700784225
7.738021929718103,-6.33427317181709,-2.7548816784893155
7.738100208355424,6.334177544515921,7.913181762713755
8.630767150107118,5.050728501971955,0.15370759081624819
-1.6396369914210336,-9.864663731540158,7.851524712163446
8.175474028568107,-5.758613062900507,3.362199378016813
3.3689309564808996,9.415429050790234,6.88341941117055
7.328494011611868,-6.803908841377064,-4.564024212212898
7.663686116365513,-6.424010827343497,6.880230369964455
6.070356121452239,-7.946746287553626,-8.360124606264383
-9.550534456170924,2.9643366208128183,5.845466205392027
8.19696343211091,5.727983108620043,2.9558340872606976
-7.536753475409319,6.572468870288056,-4.026492489217281
-4.594056317713425,-8.882265845474192,-7.231295689942221
-8.362805048854016,-5.4830184857304465,8.997183408515738
-8.101360204609508,5.86241953762859,6.2264305361130425
