x,y,z
3.329024567581909,2.251479691912566,0.0
3.615158324507174,4.892186785705391,0.0
-6.453376456778872,9.420376232158418,0.0
7.176803255940932,-0.762183320517309,0.0
3.095731174574256,3.8489547814005327,0.0
5.107872468875268,1.0681148890822971,0.0
6.8915807087086804,9.404260551860592,0.0
-9.865292550880518,-6.524423319932602,0.0
-4.942854899605771,8.109483718865306,0.0
-1.3156628005187638,-6.92185284630396,0.0
8.97021095952121,6.664728046859906,0.0
2.9561240975759784,5.052591386978033,0.0
-0.6727332844231064,0.03741056178556512,0.0
1.0211088820974261,1.785490477782691,0.0
1.665804764347536,-8.570474317952279,0.0
-6.310332256614486,8.96043366103618,0.0
-2.12640245655156,1.3557209615612678,0.0
-1.1337996312053455,3.8145013199627726,0.0
-1.929964577894248,-1.835584443811527,0.0
-7.035451296453649,-5.282594146191801,0.0
-6.4456803100982825,5.047132299329986,0.0
5.1673066512817805,-1.284303769486412,0.0
0.09669661145559871,5.316346092944491,0.0
6.379343852234957,-9.3141480471414,0.0
4.426077395826528,1.3870674435687942,0.0
-9.272263454425179,-0.32464637618195447,0.0
-1.2623148617945734,5.308851169952462,0.0
8.294219491691738,-8.21349674221734,0.0
7.032954239893439,-8.309323052561606,0.0
-5.076369604186293,-4.628203276657303,0.0
5.4643408307917145,6.5002223600065605,0.0
5.0391363586366005,-4.58613227871073,0.0
4.521423334677113,1.6726540412466928,0.0
5.9272638070339045,-6.811521901828601,0.0
5.119958864252581,-4.660429326897981,0.0
9.500002345209765,-7.911489039904969,0.0
6.1779579994514755,-8.710493717682068,0.0
4.8657747409679235,7.993660726566706,0.0
9.17760740140655,1.5630016496804835,0.0
7.431177435241871,0.29259909140630924,0.0
-9.957265455526752,-7.381735618951735,0.0
-8.842341712949091,-4.242046680114644,0.0
-8.555378485648287,-0.6950866977787662,0.0
7.826866648361715,8.192373387909225,0.0
-5.408109573616282,-8.887175990389037,0.0
-7.206426378203796,-6.353369626205936,0.0
4.955215170537038,-1.6575005427842786,0.0
3.595158712002082,-9.752849738931435,0.0
9.679921373488792,-9.214566718443377,0.0
-9.030237111812205,9.461905681080523,0.0
0.17837741967543685,-4.2121005643464215,0.0
-4.518547886787081,-1.4823373424928992,0.0
-3.7394110203950977,9.120317602018847,0.0
8.920059155513215,2.238330682644932,0.0
-7.5733456134165085,-2.7330249964579334,0.0
-7.180381225671766,5.515242895821277,0.0
-1.6708315459355276,-1.4918984920437683,0.0
-7.469367866895968,-3.1754282000961576,0.0
3.9292431465212108,-8.380952937993102,0.0
7.745927342806276,-7.863103894852539,0.0
-7.928479298154578,9.348813369605782,0.0
-2.0854202187385162,7.911413556130974,0.0
-6.089715827925999,5.027315511152587,0.0
-9.470080991629416,-0.7758451421361201,0.0
-4.504988078758609,9.837139428748308,0.0
6.270367843278894,3.2560670248829364,0.0
8.494587356290914,-2.686295710917877,0.0
5.151045910492586,-7.41258130323839,0.0
-6.517462856195855,-3.0977798080959573,0.0
9.901409478164421,9.060184489274832,0.0
-1.1702962555147494,-3.4292228992972973,0.0
-8.355719539408472,3.3138954919523673,0.0
-1.8009741579377252,5.955760443116445,0.0
2.7910881158154908,-0.08358644042664842,0.0
3.5936520940174237,-3.1370878776460227,0.0
3.810609955153881,-0.36125838822620615,0.0
-3.3829686459417374,-6.690908628752892,0.0
3.8918710011096476,-1.8172933500492388,0.0
7.55450180904694,-2.0619698721460145,0.0
-8.153232955465883,4.584097173508933,0.0
3.641413708272111,8.488579464410833,0.0
-1.392913890232803,-6.67736889290447,0.0
-1.7850609577523109,-0.46946529331562203,0.0
8.230578367369993,-3.4260163358395808,0.0
0.3314181297887089,-8.480433640389313,0.0
-6.214254238176609,-8.638768469528383,0.0
2.032946513598201,-5.541199387468303,0.0
7.30679034028574,-4.794436973627485,0.0
-6.293708279489572,-5.833609972014349,0.0
-0.6418869635735387,-8.928103702799392,0.0
-1.3927423586943704,8.186735668219772,0.0
1.5075199798596035,-3.087045066514202,0.0
-4.647589916289794,6.213917736136633,0.0
2.950889063728452,5.322206859672928,0.0
2.262869729601336,-1.7075351021302367,0.0
2.0980913307895293,5.71921068115622,0.0
-3.2965597540966574,-0.8574950572564752,0.0
7.078337741828285,7.66322672955409,0.0
-3.0448645739140705,-5.877916384452337,0.0
3.0486142129065197,-7.217004910912889,0.0
-4.448924777461296,4.772953727709142,0.0
-7.986492005167265,-2.508444658805507,0.0
7.362191756531136,1.8803198418986788,0.0
-0.018047329172397042,9.929151436537904,0.0
7.296476339132369,5.740010865667472,0.0
5.835515210247376,5.585393701666959,0.0
7.000126043130226,4.116460893571155,0.0
-8.337844488388468,-3.7097980051073005,0.0
-7.91624196271248,9.375856793444598,0.0
0.8391300032412214,-6.072911243389196,0.0
4.125828323537688,-2.8662386922177285,0.0
0.3095297194680473,4.3175337111061385,0.0
-8.479516207685345,2.7009401777163937,0.0
1.709954579727448,-1.5953126713473669,0.0
-2.416532823992026,7.995962757669766,0.0
-7.026615921731341,-2.0954409666300267,0.0
-9.384525529650883,-2.3619035836114417,0.0
3.0382348259218706,-5.764043156472988,0.0
7.571149611660871,8.487632345871631,0.0
-4.453669295860521,0.15548630242453498,0.0
-4.813865918394047,3.901452222545341,0.0
2.545113554440629,-3.479451067425499,0.0
-1.1740154107216334,-2.5500717347799746,0.0
-9.614610891791228,-3.0297546326656537,0.0
-9.079980301535485,-0.49020835249315553,0.0
9.072102937666006,4.6197973128023495,0.0
8.185608887061505,-8.907156970972771,0.0
-8.609345483147376,7.004758008043332,0.0
7.660666864632535,3.3487737253898864,0.0
-1.3641645318912037,-1.6147899060459299,0.0
-5.566402347569232,1.3762149397136785,0.0
4.159211006765641,-5.196285693093936,0.0
-7.8984640491839215,9.186917206767777,0.0
5.899279576084309,-2.519035801611331,0.0
-1.3664183018794578,-9.012187198458504,0.0
-2.2953014384057795,-4.233561208240982,0.0
-2.7410262724772476,6.141455508633541,0.0
0.0006427044244432523,2.535503287563488,0.0
7.114269802023728,-7.702194494582805,0.0
-5.581387060175538,-7.3509646742467005,0.0
-6.972427818854767,-5.596042625322866,0.0
-1.1512904700173259,-0.5888157459388861,0.0
-8.265679478317725,-3.2418144075276505,0.0
4.390486550200624,-7.621561372401089,0.0
2.0114782385913657,2.5456316357731694,0.0
-4.015691645177297,5.04711703202169,0.0
-1.3759336924775845,-1.6375841177235433,0.0
-7.491512546631043,1.4231293037817512,0.0
-2.182073952828542,-4.471466395455394,0.0
-9.560801042600017,8.365066819154372,0.0
-7.815197698135037,-4.598171450399735,0.0
9.45316967052143,-7.64308426430548,0.0
0.2738013296272719,8.759721797116832,0.0
-5.695655880947408,-2.7159662323482525,0.0
-9.266479746143725,-8.87263919122252,0.0
1.9196567168480065,-4.169732501536261,0.0
-0.6787871309802984,-5.431223321389787,0.0
-0.03863845036835123,-6.697359534812128,0.0
2.5566219435078814,8.93846304175949,0.0
-1.4134908154305883,-0.668082084835806,0.0
1.2481745020254458,6.796550029951817,0.0
0.4852942911605247,-7.841363005256117,0.0
-6.0705972221356035,-2.0170904422077474,0.0
9.512083460790318,-6.710272995967426,0.0
-4.179935436730484,7.003172606451422,0.0
-2.414973537464993,-0.3690208105072923,0.0
-1.2810452935138787,-8.752766725761575,0.0
1.4130428262659969,5.967228920338066,0.0
8.429163221863881,-0.02033457616981771,0.0
-1.2323118643624618,-6.6656211283805895,0.0
0.9787768083262165,5.377757800281511,0.0
-0.04718077044992164,-9.098565747586617,0.0
-3.5025003822890133,2.8323533492542303,0.0
5.331357870006528,-9.23642055718007,0.0
4.4601463823526615,9.679614701691463,0.0
-3.333259973617693,-1.3267521579886559,0.0
6.309127351011284,-7.142751769155171,0.0
6.617106569097658,1.3825387897923171,0.0
-2.521725148554852,9.21062180613146,0.0
-3.6715392609455932,-7.2249991507126765,0.0
-4.897178761148053,4.2539497166681866,0.0
-4.144205564650301,5.0201381198080615,0.0
0.24716033147235805,-8.592293394365791,0.0
-0.578192778870477,-3.9670142574062606,0.0
2.218525809301193,-0.44721259593062257,0.0
-9.830836120363948,7.268368949272393,0.0
9.443547457254983,-9.347099174032955,0.0
-3.826069904476432,-0.6951975945027833,0.0
-8.277778386591987,8.921219342880491,0.0
9.341429680001344,2.227487132217414,0.0
-6.8956936006162195,2.5747197367273174,0.0
-7.207025091734014,3.6254305748293607,0.0
8.34336317401866,-6.2557207363176275,0.0
1.77214523949716,-6.01192774901569,0.0
2.9127101445380106,4.5520005821951415,0.0
3.5566102584389867,0.5990782686349245,0.0
-7.45477978412069,8.050377227257538,0.0
0.00030637495833474304,2.9734236881661484,0.0
-1.6862492143439152,-3.035668605603636,0.0
-5.009946198866729,0.6425322855177136,0.0
-9.542052014225641,-0.3426380334223449,0.0
7.839800829095726,6.517796922012909,0.0
9.5854672619489,8.3901049047696,0.0
-7.15992545816481,4.588061062904849,0.0
6.5016220061305745,-7.81337647985956,0.0
-5.497621262258527,-8.0133720842252,0.0
1.678237402033771,7.795600720411326,0.0
4.5402593505063,9.677774038499585,0.0
7.530200120008562,-0.5166079294210029,0.0
-3.184595652603557,-2.367086290595191,0.0
3.943485585057079,-1.4805847631853286,0.0
2.308823418275818,8.953441843275055,0.0
9.673089385275265,-1.638347082947769,0.0
5.859259537826858,-0.15432009956995074,0.0
-4.0194535101276685,-4.885673128197654,0.0
-7.331892621098957,-2.365843838157284,0.0
2.1882183701503415,4.693340952480334,0.0
8.445052929529236,-4.085479621583867,0.0
-1.3802778042804533,-4.150109848747043,0.0
-7.103616981329668,-5.536565708816113,0.0
-4.151309522628333,1.7280145978441919,0.0
2.3785683186894335,-5.932500667874847,0.0
-8.99430557519947,0.9036226198738007,0.0
-5.090469688578194,3.712002736432588,0.0
-5.057625274421191,6.4505895216722955,0.0
5.744171291308682,-7.796024207264793,0.0
3.7908605912933986,1.752227145463518,0.0
2.1939512192194837,-3.714023426610167,0.0
-6.004350320000689,-1.8521564218213697,0.0
-0.41738581109271244,-8.129096772315608,0.0
5.062791872140799,1.9800458781623913,0.0
9.585703987206124,9.864690666746203,0.0
-1.1735696195584069,-9.792861831515417,0.0
-5.752950062197959,1.1833175038088495,0.0
7.856604026755335,-3.030599381673631,0.0
5.220559838975474,7.971849316845724,0.0
9.54117032112584,9.49772397836836,0.0
-5.760979542816315,-9.100965449196908,0.0
7.934962377321426,-9.681763197559333,0.0
-8.371938176142015,-2.0069370807215314,0.0
5.630680672188026,-7.61812017777705,0.0
3.9976184547796674,-9.565618568082137,0.0
1.2335929174469857,-2.142367030506951,0.0
6.54780876616266,7.695178713483372,0.0
-8.474577770397856,-7.304188439491619,0.0
9.057665665725466,-7.577718267611877,0.0
1.9103204987762883,-1.1765699469269357,0.0
-8.912473442863265,-7.108216880821024,0.0
-6.112855650148092,0.20769093269241878,0.0
1.7751130903126153,4.2053707409283465,0.0
-2.6218485672680547,-6.4223495965600215,0.0
-5.938191339115136,4.595310296432631,0.0
-9.80760353784997,-7.360328396224521,0.0
-6.041007920939274,-0.011622739610574584,0.0
0.7923738070010806,-3.336744032030725,0.0
4.542368468683964,3.162702845838595,0.0
6.067195775498622,2.5067861925124433,0.0
3.711149063835631,1.9014355154140752,0.0
-0.3822670619994195,3.466047409383311,0.0
-2.9043648335143457,9.185806710980298,0.0
6.0206907288403,-3.634024873472523,0.0
-9.87621785070248,-4.855744114895611,0.0
3.576091378484236,4.800637215968175,0.0
-4.513420637325796,-4.764524478164304,0.0
-5.246376431939597,-1.495975558433802,0.0
-3.7527408207487127,9.351878699267317,0.0
-7.946423005428446,4.587744157123112,0.0
-7.221168652530658,6.991811395060385,0.0
7.498102779274845,4.827471871522889,0.0
6.94256654963516,-2.862284131258745,0.0
-9.4657163704004,9.257295467040365,0.0
4.401450002335864,3.051200821208841,0.0
-3.0784027760300114,-7.2182546218213055,0.0
5.9771081336935445,-7.690383431628264,0.0
4.2940961082756886,0.9118507798325748,0.0
-8.51758006622837,1.3512508690391947,0.0
3.2547914438145504,9.726918480884905,0.0
4.568995143611572,1.334293436078033,0.0
-1.590803936439798,-5.94562405121887,0.0
-8.619029900318203,-2.8178036170433245,0.0
-8.290282788937889,-6.3621130075274746,0.0
-9.874146009079737,5.231667774568773,0.0
-6.305964319559642,-1.9803858694759118,0.0
5.367068646252783,4.140519816091768,0.0
-9.047699317642008,-7.954180772876313,0.0
-0.30791431996627416,5.010433686439752,0.0
-0.2103144421343366,-9.192772967925338,0.0
-8.378860961539258,-8.298871059247539,0.0
3.9154748402487964,8.782886063859571,0.0
4.180256630962575,9.020003001972903,0.0
-8.968018433227885,8.31736269235535,0.0
-8.010969369123927,-8.625618814809835,0.0
-0.30812802742844525,2.7856224276379375,0.0
7.5035125301914505,3.909757993818255,0.0
-4.243579302994562,0.15276613881261447,0.0
-8.610167570547972,0.21297909741111276,0.0
-3.2072197397540787,-8.259324236067961,0.0
0.7359206334222215,-8.660919192685128,0.0
2.87959653120633,4.144484407644386,0.0
0.4938578900288544,-1.137331552221097,0.0
-9.04778926064278,-1.5709203439811663,0.0
-7.741344916390343,-7.792999771865546,0.0
0.31143638093588955,-5.265520369254075,0.0
5.871453597203891,-1.0965664968061404,0.0
-7.26142876035439,3.632659961437346,0.0
-6.970286106717081,7.211789082141863,0.0
8.999192427185243,1.8662866768877215,0.0
-9.289915064066594,-7.380946659995818,0.0
5.678684589942076,-5.421267854887464,0.0
0.8770867889582341,1.4686447711696022,0.0
2.923333345568686,5.656123508784939,0.0
-8.885581364793463,4.464813821802846,0.0
-9.951380095460571,-3.9315559074408117,0.0
-0.8387617370856564,6.39294017959466,0.0
7.779880976361039,8.27936780552563,0.0
-4.6471679455465775,9.891807086603762,0.0
-1.2330123487647668,-2.55442746703749,0.0
-9.839575626195469,2.889272370683411,0.0
-1.9932773634422674,6.148570746967419,0.0
-5.803241540524344,-2.295224335448798,0.0
-5.3369069643586435,0.8135188009018002,0.0
6.2851828905853,-4.45925047900481,0.0
-5.296379042498451,-4.800806265062365,0.0
8.985911706698818,-3.6623159459845622,0.0
-0.7773835806419882,8.440173921999246,0.0
-9.220189944428352,-7.340763371458017,0.0
3.5721354966420087,-2.307451397512825,0.0
-8.647711940030934,-8.608722964989383,0.0
